primary,target_mode,lead,model,pooled_test_accuracy,sharpe,ann_return,max_drawdown,sortino,hit_rate,pct_traded,n_oos_days
EUR/USD,ternary,4,Gradient boosting (sklearn),0.4119047619047619,-1.4513728631958496,-0.12626433613196908,-0.4427784301230092,-1.2642545960906737,0.4656084656084656,0.45,840.0
EUR/USD,ternary,5,"Logistic (sklearn, on global PCA)",0.3619047619047619,0.4011789361628719,0.04670903100733259,-0.25316965981054607,0.4229835389416242,0.5434782608695652,0.6023809523809524,840.0
EUR/USD,ternary,5,"MNLogit (statsmodels, PCA)",0.4023809523809524,0.2970726803277435,0.032711384948659106,-0.20064497776903534,0.28221093374065076,0.5318066157760815,0.46785714285714286,840.0
EUR/USD,ternary,5,Hist gradient boosting,0.37976190476190474,0.15611516403439019,0.015833778507219565,-0.17994765253450307,0.16238858448536775,0.5034802784222738,0.513095238095238,840.0
EUR/USD,ternary,5,MLP neural net,0.46904761904761905,0.11687884144104083,0.007598588789462735,-0.1256922438959498,0.039736280231739265,0.5454545454545454,0.05238095238095238,840.0
EUR/USD,ternary,5,Ensemble (weighted train acc),0.3976190476190476,-0.07119773633422756,-0.006964666619644233,-0.2245925162670156,-0.06569465720428393,0.49127906976744184,0.4095238095238095,840.0
EUR/USD,ternary,5,Ensemble (mean proba),0.4023809523809524,-0.07358519875689915,-0.007133424352239182,-0.22259738412265617,-0.06708751499505065,0.49554896142433236,0.4011904761904762,840.0
EUR/USD,ternary,5,Gradient boosting (sklearn),0.3904761904761905,-0.7314423775276819,-0.0767330854628292,-0.3289799951147999,-0.8141898263239749,0.4588744588744589,0.55,840.0
EUR/USD,ternary,5,SVM (RBF),0.4083333333333333,-0.7386369723972026,-0.0423495835989568,-0.26547135856910353,-0.5261767138460539,0.4888888888888889,0.21428571428571427,840.0
EUR/USD,ternary,5,XGBoost,0.4011904761904762,-0.7828699498072015,-0.0763436462713849,-0.38240692134960386,-0.7594162008330196,0.47368421052631576,0.4523809523809524,840.0
EUR/USD,ternary,5,Random forest,0.4166666666666667,-1.1155424041915571,-0.08958161888341476,-0.3310616574262961,-0.7561217789792809,0.4215686274509804,0.24285714285714285,840.0
EUR/USD,ternary,6,MLP neural net,0.42738095238095236,0.41878885056996223,0.027519445184530422,-0.1120784782113784,0.18410107970379358,0.47619047619047616,0.075,840.0
EUR/USD,ternary,6,"MNLogit (statsmodels, PCA)",0.34404761904761905,0.31797400180332563,0.04001567573602882,-0.3135348279347573,0.32369291299069747,0.5446428571428571,0.5333333333333333,840.0
EUR/USD,ternary,6,"Logistic (sklearn, on global PCA)",0.31666666666666665,0.31727868477153043,0.04082481939934701,-0.31327401808033195,0.35227708106395483,0.540952380952381,0.625,840.0
EUR/USD,ternary,6,SVM (RBF),0.3821428571428571,-0.2555999448882345,-0.017592467658751443,-0.21162437008222124,-0.217313139885562,0.5066666666666667,0.26785714285714285,840.0
EUR/USD,ternary,6,Ensemble (mean proba),0.3357142857142857,-1.0704101697541988,-0.10806229976714732,-0.44476050837729386,-1.0138262089347032,0.44972067039106145,0.4261904761904762,840.0
EUR/USD,ternary,6,Ensemble (weighted train acc),0.33095238095238094,-1.2424093398618532,-0.12529389972582994,-0.47866489319116945,-1.180955942801903,0.44173441734417346,0.4392857142857143,840.0
EUR/USD,ternary,6,Gradient boosting (sklearn),0.35714285714285715,-1.4158203027297651,-0.15538883543341886,-0.5268075545369093,-1.5361338721282407,0.43526785714285715,0.5333333333333333,840.0
EUR/USD,ternary,6,Hist gradient boosting,0.3142857142857143,-1.643316112885439,-0.17220834203633217,-0.5865292225279326,-1.8077972694448652,0.4488517745302714,0.5702380952380952,840.0
EUR/USD,ternary,6,Random forest,0.35119047619047616,-1.6670685722111165,-0.14675224447998292,-0.4631453677063907,-1.356088002656696,0.41379310344827586,0.3107142857142857,840.0
EUR/USD,ternary,6,XGBoost,0.319047619047619,-1.9887764265427215,-0.20501230485145072,-0.6081371652129675,-2.1272551569773515,0.41299303944315546,0.513095238095238,840.0
EUR/USD,ternary,7,"MNLogit (statsmodels, PCA)",0.35119047619047616,-0.2567533358044539,-0.03392319093842899,-0.4163981953570025,-0.27295868402098844,0.5178197064989518,0.5678571428571428,840.0
EUR/USD,ternary,7,MLP neural net,0.3952380952380952,-0.30013520371744856,-0.02672925920436875,-0.15756646383675998,-0.16679886384383555,0.48201438848920863,0.16547619047619047,840.0
EUR/USD,ternary,7,SVM (RBF),0.3821428571428571,-0.3242704857429509,-0.022754080370996577,-0.2767852635598087,-0.25438494953074753,0.4928909952606635,0.2511904761904762,840.0
EUR/USD,ternary,7,"Logistic (sklearn, on global PCA)",0.33690476190476193,-0.494098436288356,-0.06630915959038308,-0.45048158856269505,-0.5603301171022069,0.5113636363636364,0.6285714285714286,840.0
EUR/USD,ternary,7,Hist gradient boosting,0.3357142857142857,-0.8488945110544615,-0.10092477826977186,-0.5699393162651001,-0.9768328218826905,0.47121535181236673,0.5583333333333333,840.0
EUR/USD,ternary,7,XGBoost,0.33095238095238094,-1.274613820761606,-0.14445719919420408,-0.6060031183520811,-1.476921499504357,0.4364508393285372,0.49642857142857144,840.0
EUR/USD,ternary,7,Ensemble (mean proba),0.3345238095238095,-1.345523533462156,-0.14865206205871717,-0.5501634909883437,-1.367380637649862,0.4461538461538462,0.4642857142857143,840.0
EUR/USD,ternary,7,Gradient boosting (sklearn),0.34404761904761905,-1.4834636823050347,-0.16799581804105645,-0.586816487400129,-1.6623041672172916,0.43392070484581496,0.5404761904761904,840.0
EUR/USD,ternary,7,Ensemble (weighted train acc),0.3357142857142857,-1.4861556265558,-0.16261355565746494,-0.5714620772362364,-1.5165166661670968,0.43333333333333335,0.4642857142857143,840.0
EUR/USD,ternary,7,Random forest,0.3464285714285714,-1.856992073013451,-0.16262950209192817,-0.5217449258400362,-1.4901756268890918,0.4352517985611511,0.33095238095238094,840.0
EUR/USD,ternary,8,Hist gradient boosting,0.35595238095238096,0.35872167672825267,0.0501548897224684,-0.4016847219180789,0.43643065541158604,0.5210643015521065,0.5369047619047619,840.0
EUR/USD,ternary,8,MLP neural net,0.4452380952380952,0.3473364141447344,0.036090160006316374,-0.3520599499166146,0.2548490573392754,0.5104895104895105,0.17023809523809524,840.0
EUR/USD,ternary,8,"MNLogit (statsmodels, PCA)",0.35833333333333334,0.20194119180515868,0.02891987614055469,-0.40275493360866166,0.21569926088331384,0.5352697095435685,0.5738095238095238,840.0
EUR/USD,ternary,8,"Logistic (sklearn, on global PCA)",0.34404761904761905,0.1719140528829256,0.02537468687006017,-0.3875333815975789,0.20629919247873385,0.523719165085389,0.6273809523809524,840.0
EUR/USD,ternary,8,Ensemble (mean proba),0.36904761904761907,0.07630406584754318,0.00966516340281487,-0.4370995582532343,0.08453842943195645,0.5149051490514905,0.4392857142857143,840.0
EUR/USD,ternary,8,Gradient boosting (sklearn),0.38333333333333336,0.011484398573695301,0.0015123730772539368,-0.40913544033759175,0.013678707584951624,0.48699763593380613,0.5035714285714286,840.0
EUR/USD,ternary,8,Ensemble (weighted train acc),0.36428571428571427,-0.12089834330847614,-0.01565655687461298,-0.43358073811046083,-0.13181462254578943,0.5,0.4452380952380952,840.0
EUR/USD,ternary,8,Random forest,0.3607142857142857,-0.5113319895685506,-0.049474757088334376,-0.3633669216225529,-0.46258868418861404,0.4730290456431535,0.2869047619047619,840.0
EUR/USD,ternary,8,XGBoost,0.3547619047619048,-0.5366980286426541,-0.06901460186679431,-0.5394453027662607,-0.6254008283189101,0.4844124700239808,0.49642857142857144,840.0
EUR/USD,ternary,8,SVM (RBF),0.3904761904761905,-0.6229083943413217,-0.05321025884814301,-0.4044322187999728,-0.5094764808152731,0.4921875,0.3047619047619048,840.0
EUR/USD,ternary,9,Gradient boosting (sklearn),0.36547619047619045,1.4459797070432472,0.22490504074340434,-0.21699101931636589,2.1323033503135673,0.5429864253393665,0.5261904761904762,840.0
EUR/USD,ternary,9,"Logistic (sklearn, on global PCA)",0.32857142857142857,1.2335002318504078,0.1973749879577682,-0.3558957396833867,1.8296654091207594,0.5638095238095238,0.625,840.0
EUR/USD,ternary,9,"MNLogit (statsmodels, PCA)",0.3595238095238095,1.198085735739193,0.1911931910917557,-0.3966649378235172,1.6292874060083533,0.5687885010266941,0.5797619047619048,840.0
EUR/USD,ternary,9,Ensemble (weighted train acc),0.34404761904761905,1.11072749182656,0.15823647825579967,-0.3035234007077833,1.378293358468063,0.5636363636363636,0.4583333333333333,840.0
EUR/USD,ternary,9,Hist gradient boosting,0.3738095238095238,1.0919008824180063,0.1756765742158497,-0.3218027092637732,1.3320512374228761,0.5522388059701493,0.5583333333333333,840.0
EUR/USD,ternary,9,Ensemble (mean proba),0.3488095238095238,1.0079726218357417,0.1404091446719311,-0.33584761794048346,1.2301243777124606,0.5523560209424084,0.45476190476190476,840.0
EUR/USD,ternary,9,XGBoost,0.35595238095238096,0.7506672596933095,0.11270703249451253,-0.3482545520080518,0.8554589387530351,0.5466970387243736,0.5226190476190476,840.0
EUR/USD,ternary,9,SVM (RBF),0.3464285714285714,-0.04801042091498403,-0.004739622689157175,-0.4046991201574093,-0.04031997840955945,0.5269230769230769,0.30952380952380953,840.0
EUR/USD,ternary,9,MLP neural net,0.3630952380952381,-0.24203412342943514,-0.01931720869629605,-0.23668124302194948,-0.15175295528090454,0.4745762711864407,0.14047619047619048,840.0
EUR/USD,ternary,9,Random forest,0.33690476190476193,-0.36501957859623546,-0.03912540006304732,-0.38440618725043585,-0.33630775508466015,0.5128205128205128,0.37142857142857144,840.0
EUR/USD,ternary,10,"Logistic (sklearn, on global PCA)",0.3523809523809524,1.1148330827797117,0.1910991901146224,-0.42576768542733145,1.640097744177772,0.5451127819548872,0.6333333333333333,840.0
EUR/USD,ternary,10,"MNLogit (statsmodels, PCA)",0.35833333333333334,0.8871891200045061,0.14827209223175286,-0.4609256853593734,1.2009054482092982,0.5431372549019607,0.6071428571428571,840.0
EUR/USD,ternary,10,Ensemble (mean proba),0.3547619047619048,0.5175153930661922,0.07523133184701614,-0.46788544708246615,0.6109278281693751,0.5268542199488491,0.4654761904761905,840.0
EUR/USD,ternary,10,Hist gradient boosting,0.3630952380952381,0.3704930825536848,0.05875566333442461,-0.5204395175348886,0.46229935550228285,0.5021008403361344,0.5666666666666667,840.0
EUR/USD,ternary,10,Ensemble (weighted train acc),0.3464285714285714,0.36914606219673324,0.054337358914965606,-0.4809445833768513,0.41459955211631655,0.52,0.47619047619047616,840.0
EUR/USD,ternary,10,Random forest,0.3416666666666667,0.289883098687209,0.03557433119040798,-0.37071640293819086,0.27986019918603994,0.5168918918918919,0.3523809523809524,840.0
EUR/USD,ternary,10,XGBoost,0.3345238095238095,0.18480976756971393,0.027303906143070655,-0.5191681792649484,0.21322900090015043,0.5066964285714286,0.5333333333333333,840.0
EUR/USD,ternary,10,Gradient boosting (sklearn),0.3357142857142857,0.1000710638894057,0.016012419927025512,-0.47472535079268463,0.13610959215006946,0.4906015037593985,0.6333333333333333,840.0
EUR/USD,ternary,10,MLP neural net,0.3630952380952381,-0.07723156999496746,-0.008001246978834309,-0.32735188753020816,-0.06274964666526062,0.408,0.1488095238095238,840.0
EUR/USD,ternary,10,SVM (RBF),0.36547619047619045,-0.19280917628296285,-0.020837126653374227,-0.4220162245448287,-0.15682405027372787,0.5228215767634855,0.2869047619047619,840.0
GBP/USD,binary,1,MLP neural net,0.46785714285714286,-0.0427819452896,-0.003347280804974484,-0.15085784469179608,-0.07043835842884534,0.4713375796178344,0.9345238095238095,840.0
GBP/USD,binary,1,SVM (RBF),0.5178571428571429,-0.2910709194308365,-0.018940715207154568,-0.14951917224100575,-0.35683015378261895,0.5185185185185185,0.8035714285714286,840.0
GBP/USD,binary,1,"Logistic (sklearn, on global PCA)",0.48095238095238096,-0.3090815578139695,-0.023894638818160563,-0.12569966867000737,-0.4163383497869272,0.48271604938271606,0.9642857142857143,840.0
GBP/USD,binary,1,"Logit (statsmodels, PCA)",0.4880952380952381,-0.3280397418415074,-0.025508741589593265,-0.15770117965450992,-0.4364027385858622,0.48954489544895446,0.9678571428571429,840.0
GBP/USD,binary,1,"Probit (statsmodels, PCA)",0.4880952380952381,-0.3835699467821927,-0.029871705418023198,-0.1567716268200754,-0.5134775554073141,0.48651960784313725,0.9714285714285714,840.0
GBP/USD,binary,1,Gradient boosting (sklearn),0.48333333333333334,-0.7874251527491705,-0.06057166871007125,-0.20961821052541885,-1.0090707338326192,0.48184019370460046,0.9833333333333333,840.0
GBP/USD,binary,1,Ensemble (mean proba),0.4845238095238095,-0.9074653853611445,-0.06926253907132462,-0.2282440584968849,-1.1551782649879954,0.47530864197530864,0.9642857142857143,840.0
GBP/USD,binary,1,Ensemble (weighted train acc),0.4738095238095238,-0.9076906437254298,-0.06910805499669315,-0.2179021686708803,-1.1487614435442408,0.4740740740740741,0.9642857142857143,840.0
GBP/USD,binary,1,XGBoost,0.4857142857142857,-0.912967555814923,-0.07013025035549014,-0.22115718191215628,-1.1476957742992249,0.4855072463768116,0.9857142857142858,840.0
GBP/USD,binary,1,Random forest,0.47619047619047616,-1.037775665405254,-0.07813381352734594,-0.23998332168919856,-1.3142536421908213,0.4745341614906832,0.9583333333333334,840.0
GBP/USD,binary,1,Hist gradient boosting,0.4738095238095238,-1.1082580769754034,-0.08476844436596087,-0.2788586588611919,-1.3986537987394143,0.4735576923076923,0.9904761904761905,840.0
GBP/USD,binary,2,MLP neural net,0.4988095238095238,0.1933410187569584,0.02197417206260388,-0.2292648057096418,0.29342629659666897,0.5019305019305019,0.925,840.0
GBP/USD,binary,2,"Logistic (sklearn, on global PCA)",0.5071428571428571,0.10263133569350018,0.012114738796027646,-0.2607086494344838,0.13582087789710134,0.5080946450809465,0.955952380952381,840.0
GBP/USD,binary,2,"Logit (statsmodels, PCA)",0.5154761904761904,0.08336099159182202,0.009902048713820388,-0.2917915968582615,0.10438072480631373,0.5160891089108911,0.9619047619047619,840.0
GBP/USD,binary,2,"Probit (statsmodels, PCA)",0.5142857142857142,0.07327101682828066,0.008730736979585485,-0.2917915968582616,0.09197805977474174,0.5179233621755254,0.9630952380952381,840.0
GBP/USD,binary,2,Random forest,0.5059523809523809,0.007587103185211844,0.0008974986405614338,-0.2580174149784983,0.009533006617292018,0.511742892459827,0.9630952380952381,840.0
GBP/USD,binary,2,Ensemble (weighted train acc),0.5142857142857142,-0.18794956453167352,-0.022136922224487487,-0.24504847887329106,-0.23898161647408023,0.5115151515151515,0.9821428571428571,840.0
GBP/USD,binary,2,Ensemble (mean proba),0.5178571428571429,-0.1984442980315918,-0.023188027458721838,-0.2501251249115176,-0.24824450016524627,0.5141451414514145,0.9678571428571429,840.0
GBP/USD,binary,2,Gradient boosting (sklearn),0.4976190476190476,-0.2559899570858419,-0.029978104934494598,-0.22714044274023903,-0.34098227416474647,0.49760191846522783,0.9928571428571429,840.0
GBP/USD,binary,2,SVM (RBF),0.5,-0.26617970348298076,-0.030448754870545436,-0.34141601430336654,-0.3278550395653904,0.49810844892812106,0.944047619047619,840.0
GBP/USD,binary,2,XGBoost,0.5,-0.2827831039023897,-0.033130492486058594,-0.2369127568003836,-0.36569734603125537,0.5017964071856288,0.9940476190476191,840.0
GBP/USD,binary,2,Hist gradient boosting,0.47619047619047616,-0.7546566147342159,-0.08556498353802677,-0.3019496383269815,-0.9857364487953514,0.47642079806529625,0.9845238095238096,840.0
GBP/USD,binary,3,"Logistic (sklearn, on global PCA)",0.5369047619047619,1.3045756105671829,0.21453208484647757,-0.25312069691790307,1.8055787677991633,0.5420219244823387,0.9773809523809524,840.0
GBP/USD,binary,3,"Probit (statsmodels, PCA)",0.5321428571428571,0.9286490362537201,0.14886620371234094,-0.274531224426274,1.242466646179382,0.5316301703163017,0.9785714285714285,840.0
GBP/USD,binary,3,"Logit (statsmodels, PCA)",0.5321428571428571,0.863514387668883,0.13788811910605947,-0.27453122442627564,1.1606551257825701,0.5273390036452005,0.9797619047619047,840.0
GBP/USD,binary,3,SVM (RBF),0.5059523809523809,0.2105619195841131,0.03166689480991858,-0.3051177820448543,0.2799156093634842,0.5067319461444308,0.9726190476190476,840.0
GBP/USD,binary,3,MLP neural net,0.5095238095238095,0.1772929334881131,0.02648078675340182,-0.4233588456329598,0.22641646046352315,0.51125,0.9523809523809523,840.0
GBP/USD,binary,3,Gradient boosting (sklearn),0.5035714285714286,0.05763460148128929,0.0086627662257861,-0.31258850570713936,0.07768330306018542,0.5035971223021583,0.9928571428571429,840.0
GBP/USD,binary,3,Ensemble (mean proba),0.5059523809523809,0.05621975238413779,0.008387503485841163,-0.37931260583109117,0.07468952129308393,0.503030303030303,0.9821428571428571,840.0
GBP/USD,binary,3,Hist gradient boosting,0.5,0.010206157531696675,0.0015360703165876455,-0.3288171868778549,0.01375778368451343,0.5011961722488039,0.9952380952380953,840.0
GBP/USD,binary,3,Ensemble (weighted train acc),0.5047619047619047,0.008488609526908645,0.0012607113739713238,-0.37612034381167936,0.011246656692679416,0.503037667071689,0.9797619047619047,840.0
GBP/USD,binary,3,XGBoost,0.5,-0.021527575442516846,-0.003226613838858916,-0.3369363264933557,-0.028576530043308734,0.49939975990396157,0.9916666666666667,840.0
GBP/USD,binary,3,Random forest,0.4988095238095238,-0.3241829510108967,-0.04696396965557781,-0.3658487789801269,-0.41852474250396143,0.4919653893695921,0.9630952380952381,840.0
GBP/USD,binary,4,"Logistic (sklearn, on global PCA)",0.5321428571428571,0.8964668125683142,0.1680491238714108,-0.29303182608170086,1.2431715420788225,0.5298416565164433,0.9773809523809524,840.0
GBP/USD,binary,4,"Logit (statsmodels, PCA)",0.5321428571428571,0.8075839292016882,0.1508676391307875,-0.32961208526257835,1.1114178979805935,0.5322777101096224,0.9773809523809524,840.0
GBP/USD,binary,4,"Probit (statsmodels, PCA)",0.5321428571428571,0.7996407062443699,0.14996201594656422,-0.3364504906174609,1.105796682070428,0.5321212121212121,0.9821428571428571,840.0
GBP/USD,binary,4,MLP neural net,0.5083333333333333,-0.02628847046376582,-0.004514383254743959,-0.5094851341130595,-0.03317411787696999,0.510939510939511,0.925,840.0
GBP/USD,binary,4,XGBoost,0.5023809523809524,-0.2351150920882877,-0.040182383900303376,-0.41958700881418554,-0.3082700992988701,0.503015681544029,0.986904761904762,840.0
GBP/USD,binary,4,Ensemble (mean proba),0.5083333333333333,-0.3363876781965604,-0.05700418702709242,-0.48794620609215067,-0.4348221045517488,0.5103280680437424,0.9797619047619047,840.0
